condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
D-2,Rep1,3820,63.66666666666666,1.0611111111111111,134.17219906013284,0.3840334968787431,14.22346284736082,191.0,191.0,0.0013898252550872,0.0013692240643332,-4.964685352839427e-10,-8.511918805969479e-09,1.0,2.391005793549964e-05,1.239129749476495e-07,-3.5808522286057176e-05,12.82890385822827,5.749023768918305e-05,3.656599377118826e-07,-1.5985808181458112,0.000202846301119,0.0008980255105842,7.463273853209271e-19,2.3042000268819293e-15,63.66666666666666,1.0611111111111111
D-3,Rep1,3820,63.66666666666666,1.0611111111111111,135.04240603609392,0.5479110698617831,20.29300258747341,191.0,191.0,0.0013769955377408,0.0014272197953147,2.4031692291129043e-08,-1.8274286323642035e-08,1.0,-0.0001273992764253,1.751657045232334e-07,-7.124836983299556e-05,9.595693929039752,-7.018402754537846e-05,1.1912216100713308e-05,-4.814976832932383,0.0001474485833272,0.0010499963130469,2.822584468891273e-18,3.914060921799437e-15,63.66666666666666,1.0611111111111111
AdPa-1,Rep1,3840,64.0,1.0666666666666669,132.3928986506652,0.2889932268171051,10.703452845077948,48.0,48.0,0.001394827156878,0.0014331041955823,-2.0443507244257023e-09,-1.3047982677828929e-08,1.0,2.804767932566208e-07,4.586549901168688e-08,7.112313176902952e-06,19.021666122436105,4.37659347118265e-06,5.098844513033504e-06,-19.076187358481047,0.0003152046475887,7.70836758904843e-05,4.2346450826734e-20,7.745747657131333e-19,64.0,1.0666666666666669
AdPa-2,Rep1,3840,64.0,1.0666666666666669,132.0829246756884,0.2298275343940234,8.512130903482301,48.0,48.0,0.0015001706536213,0.0013501037750647,-4.164050686365928e-09,-1.150580956886949e-09,1.0,1.494503696663839e-06,3.604283560800384e-08,5.613609268871381e-06,18.012767554119865,-5.4651322831429545e-06,2.7345286166111985e-06,6.104817535357864,0.0002482425933729,5.363394301270008e-05,4.2161426688380775e-20,5.901189170288707e-19,64.0,1.0666666666666669
AdPa-3,Rep1,3840,64.0,1.0666666666666669,131.5131781731383,0.1546767290786741,5.728767743654629,48.0,48.0,0.0013691340195724,0.0014427941972377,-2.078394185615553e-09,2.197428683208497e-09,1.0,-1.5272409511032302e-06,2.125847105037317e-08,3.972966758840496e-06,13.410070824020467,-2.222832076359866e-06,-1.0384496170255122e-06,2.5074802655345763,0.0003155084963512,3.961808841541518e-05,9.07970900242786e-21,1.6471067737897972e-19,64.0,1.0666666666666669
D-1,Rep1,3840,64.0,1.0666666666666669,133.9797916899349,0.3948321589003543,14.623413292605704,192.0,192.0,0.0014047657701774,0.0013668732236887,8.108544799231816e-09,9.587740237116894e-09,1.0,6.729225867154362e-05,1.1969308473418441e-07,-5.467136574981211e-05,10.660096021112592,-8.36107790937454e-06,7.937232285310314e-06,5.809037893136914,0.0001822741822429,0.000985105672549,8.624179720059176e-19,2.60692717384712e-15,64.0,1.0666666666666669
D-2,Rep1,3840,64.0,1.0666666666666669,134.29081434654634,0.3926763998400924,14.543570364447874,192.0,192.0,0.0014037098811411,0.0013698707723046,3.048731957821522e-09,-4.0103983753544985e-08,1.0,3.647611258172875e-05,1.3102408790851785e-07,-6.360984926733004e-05,12.728421044541784,6.041943947945334e-05,-1.5822056336878615e-05,-37.428636384758185,0.0002008493785968,0.0009006459923424,8.511209901858596e-19,2.3050511478721152e-15,64.0,1.0666666666666669
D-3,Rep1,3840,64.0,1.0666666666666669,135.15238881178178,0.5559249649206057,20.58981351557796,192.0,192.0,0.0013748465861266,0.0014427322854573,1.6237884711704673e-08,-2.106540893664112e-08,1.0,-5.792966296218915e-05,1.7218377225979638e-07,-0.0001273456700468,14.519955891100452,7.353780348580999e-06,3.446686276409385e-05,-8.729112817681376,0.0001485755763397,0.0010534399884921,2.686083969285688e-18,3.916747005768722e-15,64.0,1.0666666666666669
AdPa-1,Rep1,3860,64.33333333333333,1.0722222222222222,132.51114140869862,0.297608985497674,11.02255501843237,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3860,64.33333333333333,1.0722222222222222,131.8589619356449,0.2135084891201648,7.90772181926539,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3860,64.33333333333333,1.0722222222222222,131.5861710466185,0.1599953548767017,5.925753884322319,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3860,64.33333333333333,1.0722222222222222,133.76770362709203,0.3793783619924147,14.051050444163508,193.0,193.0,0.0014030135135595,0.0013754519791782,1.5703720350763095e-10,1.0779705130204773e-08,1.0,6.17967273559056e-05,1.237842228716581e-07,-3.726732596626849e-05,13.63740049996336,-4.413838222189209e-06,-3.794710420858233e-06,6.328155429478329,0.0001841198781014,0.0009875813570065,9.039808432867178e-19,2.6078311546904066e-15,64.33333333333333,1.0722222222222222
D-2,Rep1,3860,64.33333333333333,1.0722222222222222,134.37384796291423,0.3987266443785238,14.767653495500896,193.0,193.0,0.0014032588291312,0.0013774573389383,3.498391606831388e-09,-1.9431874040145654e-08,1.0,9.09333953096791e-05,1.264289656453988e-07,-7.93418595966379e-05,13.721821993258246,6.786778380466946e-05,-3.027206677515865e-05,-12.87904004987704,0.0001986148008758,0.0009031745716553,8.104009602519331e-19,2.3058615488323672e-15,64.33333333333333,1.0722222222222222
D-3,Rep1,3860,64.33333333333333,1.0722222222222222,135.12594362587004,0.5539980364231001,20.518445793448137,193.0,193.0,0.0013794557255552,0.0014374331257833,2.839149686644414e-09,-9.596828448534493e-09,1.0,1.1814477594538869e-05,1.7386298030086685e-07,-0.0001272794512842,10.169607165326184,6.144259110744908e-05,3.280597688347435e-05,-3.2773591144643426,0.0001498060653696,0.0010569172480981,2.693924626709296e-18,3.919440930395432e-15,64.33333333333333,1.0722222222222222
AdPa-1,Rep1,3880,64.66666666666667,1.0777777777777775,132.5657936954987,0.3015912244291918,11.170045349229357,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3880,64.66666666666667,1.0777777777777775,131.92164409451175,0.2180758246877356,8.076882395842034,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3880,64.66666666666667,1.0777777777777775,131.79101045339362,0.1749209784531267,6.478554757523227,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3880,64.66666666666667,1.0777777777777775,133.99107060439297,0.3956539970134489,14.653851741238867,194.0,194.0,0.001408842256912,0.0013758922407811,4.892472477891987e-10,1.3200792000474512e-08,1.0,3.081605710218895e-05,1.2805507336982185e-07,-4.326098349732106e-05,11.193082159735116,-6.188523127734538e-06,-8.996492729216181e-06,7.68573631948847,0.0001858721819406,0.0009901424584739,9.492809815219678e-19,2.608780435671928e-15,64.66666666666667,1.077777777777778
D-2,Rep1,3880,64.66666666666667,1.0777777777777775,134.10720094750147,0.3792974093378394,14.048052197697755,194.0,194.0,0.0014032610241921,0.0013755741523049,9.234346995457586e-10,-2.5088235391306773e-08,1.0,6.692385498668937e-05,1.246967813380412e-07,-5.158607638905074e-05,16.897658987945736,4.365627773159619e-05,-2.571509509204584e-06,-20.341437973257648,0.0001961548759907,0.000905668507282,8.08243585353579e-19,2.3066697924177207e-15,64.66666666666667,1.077777777777778
D-3,Rep1,3880,64.66666666666667,1.0777777777777775,135.251398462453,0.5631393032142835,20.857011230158637,194.0,194.0,0.0013862232988248,0.0014289171586946,1.8098570854024705e-08,-1.6507360394814937e-08,1.0,-3.3919243503187987e-06,1.7582709691960465e-07,-9.749883036247995e-05,11.671955342436332,3.655257610151559e-05,1.1964293325413185e-05,-11.697012320566609,0.0001511247697898,0.0010604337900365,2.7072620916344493e-18,3.9221481924870666e-15,64.66666666666667,1.077777777777778
AdPa-1,Rep1,3900,65.0,1.0833333333333333,132.58718371304914,0.3031498080790715,11.22777066959523,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3900,65.0,1.0833333333333333,132.0648152849629,0.2285079936209726,8.463259022998955,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3900,65.0,1.0833333333333333,131.62403452195065,0.1627542770440726,6.027936186817527,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3900,65.0,1.0833333333333333,134.13878174872133,0.406416969690424,15.052480358904631,195.0,195.0,0.0014100529364231,0.0013753060792096,-6.671767444554497e-10,1.0742593636070806e-08,1.0,3.084953413812085e-05,1.309597243091926e-07,-3.5000485178896086e-05,14.311889053854582,-1.6572308836685595e-05,-1.1557412381934666e-05,9.1185324933755,0.0001875105789522,0.0009927616529601,9.755599224156693e-19,2.609755995594344e-15,65.0,1.0833333333333333
D-2,Rep1,3900,65.0,1.0833333333333333,134.4321390248454,0.4029740226635505,14.924963802353716,195.0,195.0,0.0014003782213967,0.0013726161765655,2.736442875710988e-09,-2.1447028905563333e-08,1.0,8.777090492707427e-05,1.239355106713567e-07,-6.561135611152127e-05,10.251360842228662,4.506390809404555e-05,-3.376284473041626e-05,-4.20871150594153,0.0001934879901083,0.0009081472174955,8.20565947341037e-19,2.3074903583650616e-15,65.0,1.0833333333333333
D-3,Rep1,3900,65.0,1.0833333333333333,135.30667054759311,0.5671667037524575,21.00617421305398,195.0,195.0,0.0013809974139454,0.0014324769629645,1.0569230611822973e-08,-1.3866853712515714e-09,1.0,3.521496462364784e-06,1.726606599287169e-07,-3.633322381820927e-05,10.795612285382562,-1.817917006014848e-05,2.965275689014964e-05,0.8310146234440946,0.0001525167142705,0.001063887003235,2.563196536847928e-18,3.9247113890239136e-15,65.0,1.0833333333333333
AdPa-1,Rep1,3920,65.33333333333333,1.0888888888888888,132.5374833332145,0.2995283898534691,11.093644068646997,49.0,49.0,0.0013944529991156,0.0014323116304596,1.2629248392692615e-09,-1.3138482450297061e-08,1.0,1.097172996426278e-06,4.565847757757378e-08,7.436707290162895e-06,17.056712901018642,5.589576206910825e-06,5.088118031255745e-06,-18.39114626495948,0.000317115819774,8.07363540966902e-05,4.146073841049969e-20,8.160355041236328e-19,65.33333333333333,1.0888888888888888
AdPa-2,Rep1,3920,65.33333333333333,1.0888888888888888,132.10631209703237,0.2315316588732878,8.575246624936568,49.0,49.0,0.001501097360706,0.0013488658099567,-4.1646894937954695e-09,-3.003765112124253e-09,1.0,2.1555207076463685e-06,3.6077825148684346e-08,5.242454696977681e-06,19.128413963055102,-4.482217801156452e-06,2.133895072795537e-06,1.215514659283401,0.0002491548679679,5.652016902459483e-05,4.193454555350613e-20,6.320534625823768e-19,65.33333333333333,1.0888888888888888
AdPa-3,Rep1,3920,65.33333333333333,1.0888888888888888,131.7260755567752,0.170189497147069,6.303314709150726,49.0,49.0,0.0013689384285084,0.0014419844473338,-2.469427371444858e-09,-2.5976710111652517e-09,1.0,-2.17643519560008e-06,2.1632485798213082e-08,4.162508591317413e-06,12.121799692157053,-1.785524007493791e-06,-9.106831720989764e-07,-4.644481300372825,0.0003158861248523,4.134868727927222e-05,9.379544537193587e-21,1.7409022191617325e-19,65.33333333333333,1.0888888888888888
D-1,Rep1,3920,65.33333333333333,1.0888888888888888,134.2091801061491,0.411546546073736,15.242464669397634,196.0,196.0,0.0014138229944502,0.0013758179833438,-3.116029575685745e-09,2.24264290337074e-08,1.0,1.125236475950467e-05,1.287086020446221e-07,-6.223383421100915e-05,13.05104545104406,9.031445053063192e-06,4.671046126775216e-07,16.894648023424885,0.0001890165707315,0.000995335825001,9.273536442719278e-19,2.6106833492386158e-15,65.33333333333333,1.0888888888888888
D-2,Rep1,3920,65.33333333333333,1.0888888888888888,134.4660427393565,0.4054444168547952,15.01645988351092,196.0,196.0,0.0014001724277051,0.0013725069422551,3.815263478874078e-09,-1.7960768486829278e-08,1.0,5.62325772298668e-05,1.2192870120645134e-07,-4.6330583200336086e-05,12.577985878158044,3.615362448144433e-05,1.6769991011331474e-05,2.8528969776451047,0.0001906384752255,0.0009105857915196,8.181271016393661e-19,2.308308485466701e-15,65.33333333333333,1.0888888888888888
D-3,Rep1,3920,65.33333333333333,1.0888888888888888,135.38228637995783,0.5726764514521898,21.210238942673698,196.0,196.0,0.001393215564457,0.0014348868211446,3.7619742743746205e-09,-2.511880420614221e-09,1.0,4.4258544746436994e-05,1.6685445592251806e-07,-5.5506708887252894e-05,11.011652306148347,-2.9917471686666663e-05,3.456192020034049e-05,-2.565637510695129,0.0001539674533377,0.0010672240923535,2.3488093174482282e-18,3.927060198341363e-15,65.33333333333333,1.0888888888888888
AdPa-1,Rep1,3940,65.66666666666667,1.0944444444444446,132.52955967091185,0.2989510321919812,11.072260451554882,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3940,65.66666666666667,1.0944444444444446,132.11582110389142,0.2322245326674386,8.600908617312513,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3940,65.66666666666667,1.0944444444444446,131.63457920174187,0.1635226151474462,6.056393153609179,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3940,65.66666666666667,1.0944444444444446,133.92020764707954,0.390490567559012,14.462613613296751,197.0,197.0,0.0014134556604473,0.0013786424642686,-1.1005122308915503e-09,2.1979694184384247e-08,1.0,4.274973531593746e-05,1.2704513541797817e-07,-3.1818205752405096e-05,14.400702114350098,-1.4989158554740551e-05,-2.409408892051357e-05,17.34057449367367,0.0001903738790421,0.0009978767277093,8.90699807293091e-19,2.611574049045909e-15,65.66666666666667,1.0944444444444446
D-2,Rep1,3940,65.66666666666667,1.0944444444444446,134.44210125626648,0.4036999206658596,14.95184891355035,197.0,197.0,0.001392812064274,0.0013676081242704,1.8978378233966715e-09,-3.063400813543562e-08,1.0,6.622678530446718e-05,1.2424721336151328e-07,-2.6086840918228365e-05,15.754904671889184,2.191124191476967e-05,1.1398335957768253e-05,-7.853813241487994,0.0001876353622525,0.0009130707357868,8.769481772854205e-19,2.3091854336439864e-15,65.66666666666667,1.0944444444444446
D-3,Rep1,3940,65.66666666666667,1.0944444444444446,135.24807158364487,0.5628968901866518,20.848032969875987,197.0,197.0,0.0013807049162781,0.0014251157767701,9.904675170897161e-09,-3.004741851226208e-09,1.0,-4.124291624900431e-06,1.631378726182677e-07,-8.268186960940478e-05,12.245994876520204,-2.249148552163436e-05,0.0001095719483548,4.78795702281726,0.0001554633030684,0.0010704868498059,2.202337143447308e-18,3.92926253548481e-15,65.66666666666667,1.0944444444444446
AdPa-1,Rep1,3960,66.0,1.1,132.51681957498042,0.298022725089389,11.037878707014414,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3960,66.0,1.1,131.93385491856333,0.2189655663942806,8.109835792380778,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3960,66.0,1.1,131.628297360759,0.1630648887980426,6.039440325853434,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3960,66.0,1.1,133.94254924070302,0.392118487800392,14.52290695557008,198.0,198.0,0.0014122943825764,0.001374546241526,7.088908174400475e-11,1.6488017981413332e-08,1.0,2.5453868777722595e-05,1.2913074811765624e-07,-5.8163425642686135e-05,15.13054304199802,6.794523390793927e-06,-1.4968695202136436e-05,8.921949482922853,0.000191568246415,0.0010004593426717,9.087455188422273e-19,2.6124827945647512e-15,66.0,1.1
D-2,Rep1,3960,66.0,1.1,134.6038397348353,0.4154849950660795,15.388333150595514,198.0,198.0,0.0013939795306695,0.0013684113223022,-4.074768029943978e-09,-4.153694798703089e-08,1.0,4.299354579863809e-05,1.2806461114196417e-07,-2.037069327483401e-05,13.830169718087143,-8.697140503406818e-06,3.67289738980657e-05,-20.56928849898777,0.0001845129684142,0.0009156320280097,9.634617429416009e-19,2.310148895386928e-15,66.0,1.1
D-3,Rep1,3960,66.0,1.1,135.50372718037946,0.5815252354945235,21.537971684982324,198.0,198.0,0.0013781294691485,0.0014341681885376,-3.473585233455786e-09,-1.3991912400103617e-08,1.0,-3.575723543367302e-05,1.6164617184013638e-07,-7.442875520430029e-05,15.38707699309666,-1.7796233025833794e-05,6.981461411381989e-05,3.1733103252395,0.0001569912160247,0.0010737197732427,2.120362606771248e-18,3.931382898091581e-15,66.0,1.1
AdPa-1,Rep1,3980,66.33333333333333,1.1055555555555556,132.44674522762068,0.2929167577000031,10.848768803703791,,,,,,,,,,,,,,,,,,,,
AdPa-2,Rep1,3980,66.33333333333333,1.1055555555555556,132.24883068238125,0.2419162757351047,8.959862064263149,,,,,,,,,,,,,,,,,,,,
AdPa-3,Rep1,3980,66.33333333333333,1.1055555555555556,131.69488386088665,0.1679167141954272,6.219137562793605,,,,,,,,,,,,,,,,,,,,
D-1,Rep1,3980,66.33333333333333,1.1055555555555556,134.2591120991296,0.4151848407914409,15.37721632560894,199.0,199.0,0.0014120772313046,0.0013689003071027,-5.889650176933136e-09,1.6501894451232742e-08,1.0,1.297272923050924e-05,1.2876006207060124e-07,-4.499088775757703e-05,14.15947580894848,4.340709986009776e-05,-1.57100797055971e-05,8.663241450202246,0.0001925878011809,0.0010030345439131,8.939944051986868e-19,2.61337678896995e-15,66.33333333333333,1.1055555555555554
D-2,Rep1,3980,66.33333333333333,1.1055555555555556,134.59495690861743,0.414837747924965,15.36436103425794,199.0,199.0,0.0013974518602067,0.001371625632372,1.2552991805086287e-09,-4.008608273784646e-08,1.0,2.6278542083727493e-05,1.2413824257321888e-07,-1.43699024661723e-05,18.38566923721049,-2.3043222066476274e-06,1.3980291011964308e-06,-12.398993881861063,0.0001813090389194,0.0009181147928611,9.375669066175385e-19,2.3110864622935457e-15,66.33333333333333,1.1055555555555554
D-3,Rep1,3980,66.33333333333333,1.1055555555555556,135.29793911137588,0.566530487643889,20.982610653477337,199.0,199.0,0.0013774855380533,0.001429601214906,4.834098821723321e-09,-2.5689545184545144e-08,1.0,4.679741389273573e-05,1.710220598897969e-07,-4.616049642240897e-05,15.13422960699822,6.147857890442577e-06,3.2224650801311023e-05,-2.1011185682995355,0.0001585395398686,0.0010771402144405,2.327335933234768e-18,3.933710234024816e-15,66.33333333333333,1.1055555555555554
AdPa-1,Rep1,4000,66.66666666666667,1.1111111111111112,132.68303924754238,0.3101343216943339,11.486456359049413,50.0,50.0,0.0013940792910095,0.0014330347704512,-1.2705945476431303e-09,-1.3065312264046716e-08,1.0,8.839541493922712e-07,4.3637419263971214e-08,5.967743328125774e-06,15.485976573318148,4.849333567141189e-06,5.078173649082152e-06,-18.34567634535886,0.0003189534032497,8.42273476378079e-05,3.743636141656974e-20,8.5347186554020255e-19,66.66666666666667,1.1111111111111112
AdPa-2,Rep1,4000,66.66666666666667,1.1111111111111112,132.1410145470541,0.2340602529283018,8.668898256603768,50.0,50.0,0.0015017630873709,0.001348367830067,-5.150434197437505e-09,-3.019973894071267e-09,1.0,1.7227126054079829e-06,3.606022127426425e-08,4.979704135697252e-06,17.897989578342717,-5.120745840006099e-06,2.525317574324232e-06,0.9424606485139512,0.0002500891705986,5.940498672653597e-05,4.15811980145496e-20,6.736346605969264e-19,66.66666666666667,1.1111111111111112
AdPa-3,Rep1,4000,66.66666666666667,1.1111111111111112,131.77291156116823,0.1736022026532975,6.429711209381424,50.0,50.0,0.0013689384285084,0.0014419844473338,-2.29490101724528e-09,2.7401660559572237e-09,1.0,-1.6833158384058443e-06,2.0647707823908842e-08,4.065900695707809e-06,11.464158174498174,-2.5440061422668227e-06,-1.1445231095742817e-06,3.77894367220672,0.0003162874199109,4.3000503905184935e-05,8.523340741217832e-21,1.8261356265739108e-19,66.66666666666667,1.1111111111111112
D-1,Rep1,4000,66.66666666666667,1.1111111111111112,134.1622514377862,0.4081270886072525,15.115818096564908,200.0,200.0,0.0014091957115413,0.0013675301751881,-1.021423292143163e-08,1.8255547587488e-08,1.0,3.305401096576567e-05,1.314975661308276e-07,-3.5599148157747256e-05,14.512744377009245,7.457595016474338e-05,-3.3675479883169567e-06,9.897370075865783,0.0001934236560247,0.0010056644952357,9.243708659535352e-19,2.614301159835904e-15,66.66666666666667,1.1111111111111112
D-2,Rep1,4000,66.66666666666667,1.1111111111111112,134.6514417163603,0.418953513496783,15.516796796177177,200.0,200.0,0.001395362059687,0.0013696170894248,1.410609272691866e-09,-3.689906023074191e-08,1.0,3.229894723377588e-05,1.2586846612386885e-07,-2.523874767558521e-05,16.369210018936887,-1.020881224641879e-05,1.930124866134817e-05,-10.541062075708975,0.000178064097881,0.0009206321621836,9.99335113913472e-19,2.3120857974074588e-15,66.66666666666667,1.1111111111111112
