condition,subcondition,time (s),Time_min,Time_h,Mean Intensity,Protein Concentration_ng_ul,Protein Concentration_nM,Unnamed: 0,frame,x [m]_mean,y [m]_mean,u [m/s]_mean,v [m/s]_mean,data type [-]_mean,vorticity [1/s]_mean,velocity magnitude [m/s]_mean,divergence [1/s]_mean,dcev [1]_mean,shear [1/s]_mean,strain [1/s]_mean,vector direction [degrees]_mean,correlation length [m]_mean,distance [m]_mean,power [W]_mean,work [J]_mean,time (min),time (h)
DiPu-3,Rep1,1300,21.666666666666668,0.3611111111111111,127.62223920788352,0.0135805022818624,0.5029815659949008,65.0,65.0,0.0013722361157369,0.0013373438903291,-1.3626232550575903e-09,-1.975252377179418e-09,1.0,-4.584352925492023e-07,5.046224007991232e-09,-1.7481929876955306e-06,21.52131875269216,1.308652035087156e-06,8.539639980797012e-07,-34.45631769343698,0.000330464171553,2.589296525908094e-05,4.663524739686004e-22,5.919381359409347e-19,21.666666666666668,0.3611111111111111
TiLa-1,Rep1,1300,21.666666666666668,0.3611111111111111,128.39405994666453,0.0523513176948355,1.9389376924013104,65.0,65.0,0.0014036622623567,0.0013986419343562,-1.0304793689401794e-08,-7.079629683311112e-09,1.0,-1.917382754185419e-06,1.5970355502380513e-08,1.095157478484182e-06,21.58511210812764,-4.964977745263744e-06,-1.1941365509295066e-06,-71.05145259441495,0.000269684790508,1.0525811472315524e-05,7.013684967441915e-21,2.3446419149268884e-19,21.666666666666668,0.3611111111111111
TiLa-2,Rep1,1300,21.666666666666668,0.3611111111111111,128.51025103994888,0.0277777079295935,1.028803997392373,65.0,65.0,0.0014666184076191,0.0014007491695492,5.386119412140951e-09,-3.820379197917297e-10,1.0,-8.024672819471665e-07,7.657114500668362e-09,-1.1441227066556145e-06,17.615296752573315,1.1381909947864601e-07,-4.1895210714888933e-07,1.815020196728712,0.0001867722731381,8.029766897266186e-06,3.361518219454998e-21,2.77060362443991e-19,21.666666666666668,0.3611111111111111
TiLa-3,Rep1,1300,21.666666666666668,0.3611111111111111,129.1994669358714,0.0633636407142725,2.3468015079360214,65.0,65.0,0.0014380582074324,0.0013657861243391,-1.7078564344639312e-09,4.440078316907678e-09,1.0,-2.93288983470816e-07,6.719204561540623e-09,-6.053724179683685e-07,19.24902670414257,2.427420295839327e-07,-6.211036135297482e-08,70.56690756183222,0.0002068132427454,8.307854935200368e-06,2.1111011065609168e-21,1.8843907876069464e-19,21.666666666666668,0.3611111111111111
DiPu-1,Rep1,1320,22.0,0.3666666666666666,127.17706673722982,0.029746263241952,1.1017134534056368,66.0,66.0,0.0013694738273693,0.0013798520456614,2.702534332491657e-09,-2.3470160140543156e-09,1.0,5.8909302207457234e-08,5.985365794370699e-09,-2.1195094888533127e-06,15.959243850977453,5.140318620455468e-07,-4.951027264943629e-07,-26.892017117975577,0.0001422141057382,1.7649115854529295e-05,3.542631997606199e-21,7.051421093978684e-19,22.0,0.3666666666666666
DiPu-2,Rep1,1320,22.0,0.3666666666666666,127.3398664546358,0.0240462411742869,0.8906015249735901,66.0,66.0,0.0015972072433474,0.0013954573547545,-6.046561520295346e-09,5.505041696323335e-09,1.0,-2.1497668846143736e-06,9.676343444656772e-09,-6.456211965788143e-06,20.54682796159355,1.1047252663097612e-06,-4.043091385979878e-06,91.58598674820992,0.0001897130047098,1.184092511854076e-05,5.203054075536564e-21,2.1241615313566522e-19,22.0,0.3666666666666666
DiPu-3,Rep1,1320,22.0,0.3666666666666666,127.60743068498776,0.0125014792464765,0.463017749869465,66.0,66.0,0.0013722361157369,0.0013373438903291,-1.0108031668104435e-08,-2.536501512479848e-09,1.0,3.505314106926305e-07,1.1719465233632035e-08,-1.6245158886699602e-06,21.64487947880356,1.1687689000715889e-06,9.117954981506724e-07,-42.10578623187212,0.0003274813587881,2.6127354563753577e-05,2.5613705882269904e-21,5.944995065291617e-19,22.0,0.3666666666666666
TiLa-1,Rep1,1320,22.0,0.3666666666666666,128.6047206526518,0.0677011102440863,2.507448527558722,66.0,66.0,0.0014036622623567,0.0013986419343562,-7.920193793585042e-10,1.9827736705967874e-09,1.0,-8.54359871949883e-07,1.3067603269779877e-08,1.6731957557959284e-06,20.19509581260525,-5.3501773721383685e-06,-1.5406352792754912e-06,13.655738534825684,0.00026868741857,1.0787163537711124e-05,4.730719693003936e-21,2.391949111856928e-19,22.0,0.3666666666666666
TiLa-2,Rep1,1320,22.0,0.3666666666666666,128.50157054602292,0.0271452037311279,1.0053779159676708,66.0,66.0,0.0014669322461063,0.0014014902780283,-1.8044568752292336e-11,3.652592468578731e-10,1.0,-3.13585753865585e-06,7.368445688584732e-09,-3.5835126131523257e-07,23.18958639308196,9.539200467896245e-08,1.812038137056648e-07,20.606040413751693,0.000191264169434,8.177135811037881e-06,2.9683460622640257e-21,2.8002870850625504e-19,22.0,0.3666666666666666
TiLa-3,Rep1,1320,22.0,0.3666666666666666,129.1860827535512,0.0623884022563272,2.3106815650491512,66.0,66.0,0.0014380582074324,0.0013657861243391,1.166931784384114e-09,-3.0179480021334006e-09,1.0,-5.246445762140852e-07,6.202095419862281e-09,-8.153813084809348e-07,19.41151180474735,-2.0352404646684385e-07,-6.571976010442959e-08,-42.444227515010674,0.0002092732318007,8.431896843597612e-06,1.7566268659046556e-21,1.9019570562659927e-19,22.0,0.3666666666666666
DiPu-1,Rep1,1340,22.33333333333333,0.3722222222222222,127.21050276756728,0.0321825796254229,1.1919473935342069,67.0,67.0,0.0013687671201376,0.0013796642841557,-3.492853877788697e-09,1.5465064860204839e-09,1.0,1.1515609501466194e-06,6.759441364982873e-09,-2.2666050502750696e-06,19.58895765586197,-2.1386952912051386e-06,6.566775850037358e-07,27.56556953479392,0.0001417104740747,1.7784304681828955e-05,4.550380399500943e-21,7.096924897973693e-19,22.33333333333333,0.3722222222222222
DiPu-2,Rep1,1340,22.33333333333333,0.3722222222222222,127.12513726797584,0.0083999987768139,0.3111110658079496,67.0,67.0,0.0015987082084099,0.0013951451461213,-8.86880376041921e-10,-1.840117003816557e-09,1.0,1.4652653126691318e-06,5.437672825422863e-09,-4.76450816249454e-06,15.49554974802377,-1.5012899606244811e-06,-2.140876991008167e-06,-32.20222414416995,0.0001876940380711,1.1949678575049216e-05,1.6786307969480565e-21,2.1409478393261328e-19,22.33333333333333,0.3722222222222222
DiPu-3,Rep1,1340,22.33333333333333,0.3722222222222222,127.6805025462426,0.0178258604887835,0.660217055140123,67.0,67.0,0.0013722361157369,0.0013373438903291,-5.076225675194634e-09,-4.442640229348106e-10,1.0,8.108285328995941e-07,6.910492113965656e-09,-1.5700700459823997e-06,25.75033753454317,1.6976608410949587e-06,1.0164202934755636e-06,-1.920421982555703,0.0003245644368324,2.626556440603289e-05,9.066633985762484e-22,5.954061699277379e-19,22.33333333333333,0.3722222222222222
TiLa-1,Rep1,1340,22.33333333333333,0.3722222222222222,128.33202520721042,0.0478311563434115,1.7715243090152342,67.0,67.0,0.0014034268020608,0.0013994760999952,-1.0183149093058645e-08,-2.5283925875485772e-08,1.0,-7.795355045635591e-07,3.0224962376476494e-08,1.5712156440162369e-06,19.86855766032602,-6.508605237049592e-06,-2.0802139816196e-06,-100.21928804089508,0.0002674034690122,1.1391662785240653e-05,2.555215065757487e-20,2.6474706184326763e-19,22.33333333333333,0.3722222222222222
TiLa-2,Rep1,1340,22.33333333333333,0.3722222222222222,128.53746612837816,0.0297607353747979,1.1022494583258435,67.0,67.0,0.0014665338721826,0.0014015264938308,2.432251730028398e-09,-4.934205045216493e-09,1.0,-2.767091798570297e-06,8.755125056176504e-09,-2.386961847840115e-07,20.66550379368737,1.3809503916585591e-06,-2.8213619483391083e-08,-31.665502293026247,0.0001956168356678,8.352238312161413e-06,4.0062887223364615e-21,2.8403499722859157e-19,22.33333333333333,0.3722222222222222
TiLa-3,Rep1,1340,22.33333333333333,0.3722222222222222,129.19712341247143,0.0631928798794243,2.3404770325712434,67.0,67.0,0.0014374089836662,0.0013662161030538,6.713665575910153e-11,-1.8375952426905621e-09,1.0,3.0990012988739216e-08,6.1855358703819115e-09,-6.002714320786995e-07,16.00962498480889,-7.862534462309885e-07,-3.168429392982619e-07,-22.788073386188884,0.0002117653513914,8.555607561005251e-06,1.7063764500497046e-21,1.91902082076649e-19,22.33333333333333,0.3722222222222222
DiPu-1,Rep1,1360,22.666666666666668,0.3777777777777777,127.42173119778776,0.0475737394014865,1.7619903482031989,68.0,68.0,0.0013691719085328,0.0013790756480604,-3.815311345964595e-10,2.0354054182762168e-09,1.0,9.519825971568864e-07,5.998661490096961e-09,-2.5765960471510465e-06,14.083441124847411,-3.953464544943973e-07,4.46685157242973e-07,33.69820866878029,0.000141307812248,1.7904277911630893e-05,3.6041790707259206e-21,7.132966688680952e-19,22.666666666666668,0.3777777777777778
DiPu-2,Rep1,1360,22.666666666666668,0.3777777777777777,127.34735002242088,0.0245915313483182,0.9107974573451258,68.0,68.0,0.0015961820555869,0.0013945028695865,5.238065149431228e-11,5.764924300244927e-10,1.0,-2.0118659336953032e-06,5.480420691664452e-09,-4.974164297143885e-07,20.256254893971743,2.347110661210452e-06,2.196839658590947e-06,6.198744130241934,0.0001857717180081,1.2059286988882506e-05,1.7405984621819292e-21,2.158353823947952e-19,22.666666666666668,0.3777777777777778
DiPu-3,Rep1,1360,22.666666666666668,0.3777777777777777,127.9304170666582,0.0360358822650166,1.3346623061117384,68.0,68.0,0.0013722702108726,0.0013365959425081,-6.921605568955234e-09,-4.4447803637904364e-09,1.0,-6.163599282056264e-07,9.435708730108444e-09,-1.7933727073129334e-06,19.828027273528363,2.3605769482804065e-07,1.003159355770844e-06,-77.95056409214314,0.0003217416116013,2.645427858063506e-05,1.7201431186195517e-21,5.971263130463577e-19,22.666666666666668,0.3777777777777778
TiLa-1,Rep1,1360,22.666666666666668,0.3777777777777777,128.38329201859352,0.0515667126053358,1.9098782446420444,68.0,68.0,0.0014034268020608,0.0013994760999952,-9.480860089536744e-10,1.1635214817776572e-09,1.0,-1.148858997275485e-06,1.815513950717837e-08,2.7800879889169148e-06,14.611594942132443,-7.37996631030188e-06,-2.197099549358465e-06,-0.0326843626388719,0.000265824315327,1.175476557538422e-05,9.329100435929843e-21,2.7407616227919744e-19,22.666666666666668,0.3777777777777778
TiLa-2,Rep1,1360,22.666666666666668,0.3777777777777777,128.5693315390383,0.0320826085539351,1.18824476125684,68.0,68.0,0.0014665338721826,0.0014015264938308,4.4348349508343605e-09,-4.0058688623603175e-09,1.0,-3.639073194393788e-06,9.872384123697451e-09,1.378426002094506e-07,17.64470316350694,1.5973144572201718e-06,-7.77469813382086e-08,-18.107226207486093,0.0001997745278348,8.549685994635361e-06,4.8842047289019896e-21,2.8891920195749347e-19,22.666666666666668,0.3777777777777778
TiLa-3,Rep1,1360,22.666666666666668,0.3777777777777777,129.17280996258435,0.0614212803294549,2.274862234424262,68.0,68.0,0.0014380582074324,0.0013657861243391,-2.704926759020347e-09,3.249784397935298e-09,1.0,-1.035324029203866e-06,7.770027249493945e-09,-1.8205068282841562e-07,18.273487163417773,1.2953895738267848e-07,-2.268085836186538e-07,44.99798516022249,0.0002142821915064,8.71100810599513e-06,2.629680105203476e-21,1.9453176218185252e-19,22.666666666666668,0.3777777777777778
DiPu-1,Rep1,1380,23.0,0.3833333333333333,127.44863323433955,0.0495339563213299,1.834590974864085,69.0,69.0,0.0013699462662297,0.0013789810410159,-1.098268269107027e-09,2.7858501395519502e-09,1.0,9.997863892202125e-07,5.940039220564716e-09,-1.923178043333849e-06,21.434797886612376,8.739999342101127e-07,2.82589519576631e-07,48.07277283671756,0.0001410106419388,1.8023078696042182e-05,3.5489905370036974e-21,7.168456594050989e-19,23.0,0.3833333333333333
DiPu-2,Rep1,1380,23.0,0.3833333333333333,127.423774866673,0.0301602277000219,1.1170454703711812,69.0,69.0,0.0015998162671361,0.0013981825197931,-4.4155243440396005e-10,1.6679343755230962e-09,1.0,-2.04312073270768e-06,5.825228038910191e-09,-7.178839285873044e-06,17.246890962600922,-6.451828579132135e-08,-2.5498962857691384e-06,24.554223885267195,0.0001839821870542,1.217579154966071e-05,2.004953496381189e-21,2.178403358911764e-19,23.0,0.3833333333333333
DiPu-3,Rep1,1380,23.0,0.3833333333333333,127.94282082061537,0.0369396818093221,1.3681363633081958,69.0,69.0,0.0013722361157369,0.0013373438903291,-2.76592636854223e-09,-4.795372171829597e-09,1.0,-4.471023217677852e-07,6.951265601765656e-09,-2.2744706491339487e-06,19.25806175212195,1.1250048145188855e-06,1.0955625554057205e-06,-75.52262662504899,0.0003190372640656,2.659330389267037e-05,9.494562041688446e-22,5.980757692505266e-19,23.0,0.3833333333333333
TiLa-1,Rep1,1380,23.0,0.3833333333333333,128.73490091351712,0.0771866950802584,2.85876648445398,69.0,69.0,0.0014041974807039,0.0013993097066032,-9.089809446196708e-09,-2.2977658645555046e-08,1.0,-2.710840495889704e-06,3.2957774775676295e-08,3.0917069104264483e-06,15.55184982509781,-7.651321931986923e-06,-2.9806824746180764e-06,-77.54131262748201,0.0002639450922266,1.2413921070897746e-05,3.118304894941546e-20,3.052592112286129e-19,23.0,0.3833333333333333
TiLa-2,Rep1,1380,23.0,0.3833333333333333,128.33838274636864,0.0152545245485882,0.5649823906884421,69.0,69.0,0.0014653516915414,0.001399952947955,3.519784700634747e-09,-1.9712973254434044e-09,1.0,-5.126209785761386e-06,1.0141305867527476e-08,7.871699464232689e-07,23.7405249822292,1.3563516111342797e-06,-5.387097906157465e-07,-3.1341438804020663,0.0002036824732522,8.75251211198591e-06,4.958044711913101e-21,2.9387724666940655e-19,23.0,0.3833333333333333
TiLa-3,Rep1,1380,23.0,0.3833333333333333,129.1022933165726,0.0562830848483537,2.084558698087193,69.0,69.0,0.0014368316661056,0.0013667558052173,7.742882420188343e-09,-1.7414174757698599e-09,1.0,-3.019037615574497e-07,1.0575158210683064e-08,1.630722666080343e-07,21.21557844335989,-2.077762197037217e-07,-4.450725951812551e-07,-10.508732269663367,0.0002168203220422,8.922511270208792e-06,4.757773600166143e-21,1.9928953578201861e-19,23.0,0.3833333333333333
DiPu-1,Rep1,1400,23.33333333333333,0.3888888888888889,127.47605590985826,0.0515321096000098,1.9085966518522357,70.0,70.0,0.0013690283104878,0.0013799625741997,-1.1831553023052455e-09,5.430933868560073e-10,1.0,2.39104640623272e-07,5.384802778476998e-09,-2.04783781634195e-06,16.220941372900338,-9.3301641946968e-07,4.565229468733556e-07,11.273553908540697,0.0001408228500881,1.813077475161173e-05,2.92430953003858e-21,7.197699689351375e-19,23.33333333333333,0.3888888888888889
DiPu-2,Rep1,1400,23.33333333333333,0.3888888888888889,127.15370232101374,0.0104813913945553,0.3881996812798434,70.0,70.0,0.0015971987442612,0.001397745242699,2.547780936449974e-09,-2.299024629126323e-09,1.0,1.423543749911704e-06,6.236374110103963e-09,-2.481048907883721e-06,13.129793514590094,-2.4311084040949074e-06,1.1119914301679064e-06,-24.6234980838662,0.0001823598821787,1.2300519031862788e-05,2.3390295563104448e-21,2.201793654474868e-19,23.33333333333333,0.3888888888888889
DiPu-3,Rep1,1400,23.33333333333333,0.3888888888888889,127.87323164995728,0.0318690668207803,1.1803358081770623,70.0,70.0,0.0013721256342546,0.0013365959425081,-3.746680389406201e-10,3.5092425292333244e-09,1.0,3.8799719063991444e-07,5.699058107345277e-09,-1.932146772435818e-06,19.11534145498219,6.97624127593344e-07,6.716583999281292e-07,62.25324416728607,0.0003164741719511,2.670728505481728e-05,6.485741293426062e-22,5.9872434337986915e-19,23.33333333333333,0.3888888888888889
TiLa-1,Rep1,1400,23.33333333333333,0.3888888888888889,128.56835720987095,0.0650514879500443,2.4093143685201426,70.0,70.0,0.0014046033369637,0.0014000621179561,-1.5129658385934162e-08,-1.5903969131513745e-08,1.0,-2.237683886669007e-06,3.5866518466899064e-08,4.920333903018169e-06,13.438169183424003,-1.0620770775766302e-05,-2.8159944172358828e-06,-51.6758052078666,0.0002617671278535,1.3131251440235728e-05,3.754725776488951e-20,3.4280646899350244e-19,23.33333333333333,0.3888888888888889
TiLa-2,Rep1,1400,23.33333333333333,0.3888888888888889,128.5263518259749,0.0289508917192371,1.0722552488606425,70.0,70.0,0.0014661241434566,0.0014001175434481,7.898318590196902e-09,-8.199793869129721e-10,1.0,-4.825772287598019e-06,1.3400641091192146e-08,7.043867469331009e-07,17.98971658790099,1.6117150645783763e-06,-7.209529800223894e-07,9.0921778022104,0.0002072922989881,9.020524933809752e-06,8.358239486239592e-21,3.022354861556461e-19,23.33333333333333,0.3888888888888889
TiLa-3,Rep1,1400,23.33333333333333,0.3888888888888889,129.35335005459254,0.0745763343114527,2.762086455979727,70.0,70.0,0.0014380582074324,0.0013657861243391,-5.047625148335498e-09,8.95511748512421e-10,1.0,-1.3789352041192902e-06,9.562387254321953e-09,3.3291191920080865e-07,22.065154881905176,-2.2424827960092815e-07,-3.105578699692343e-07,10.35820142898097,0.0002193658828298,9.11375901529523e-06,3.8003577601162725e-21,2.0308989354213488e-19,23.33333333333333,0.3888888888888889
DiPu-1,Rep1,1420,23.666666666666668,0.3944444444444444,127.32426414928553,0.0404718028163717,1.4989556598656293,71.0,71.0,0.0013691172133483,0.0013810129868331,-7.216765582200444e-09,1.881659756102724e-09,1.0,7.376457917876374e-07,9.447473358997356e-09,-2.671504227501215e-06,13.754377872345332,-1.0819299897503772e-06,5.26775692608335e-07,43.83770581862768,0.0001407511043208,1.8319724218791672e-05,9.01068329630168e-21,7.287806522314392e-19,23.666666666666668,0.3944444444444445
DiPu-2,Rep1,1420,23.666666666666668,0.3944444444444444,127.13194820936522,0.0088962780278594,0.3294917788096256,71.0,71.0,0.001599505124377,0.0013979344449325,-6.386030298829869e-09,1.8852761366472204e-09,1.0,1.9273038590988804e-06,8.474048493765261e-09,-5.627238931184885e-06,20.173854866152485,-2.5449314867677287e-06,-2.363297925598496e-06,47.103153343223816,0.0001809408421535,1.2470000001738094e-05,4.38670743729087e-21,2.2456607288477767e-19,23.666666666666668,0.3944444444444445
DiPu-3,Rep1,1420,23.666666666666668,0.3944444444444444,127.74419121570398,0.0224665354518167,0.8320939056228269,71.0,71.0,0.0013722361157369,0.0013373438903291,-1.2353934235208188e-08,9.567861746915012e-09,1.0,9.7909790596034e-07,1.615525400579967e-08,-1.8996821927185232e-06,23.719191434518788,-4.679832111155112e-07,7.309688796363301e-07,123.0125638574555,0.0003140654591585,2.703039013493328e-05,5.291968205798234e-21,6.040163115856672e-19,23.666666666666668,0.3944444444444445
TiLa-1,Rep1,1420,23.666666666666668,0.3944444444444444,128.6629525153975,0.0719441749804081,2.664599073348427,71.0,71.0,0.0014046033369637,0.0014000621179561,-9.784665940090704e-09,-3.2104604946153366e-08,1.0,4.291754141860072e-07,4.746820981341004e-08,5.189084011748596e-06,17.274557120822518,-1.2507755727956963e-05,-4.127881736315012e-06,-65.01888499402526,0.0002592954287604,1.408061563650393e-05,6.702641348766353e-20,4.09832882481166e-19,23.666666666666668,0.3944444444444445
TiLa-2,Rep1,1420,23.666666666666668,0.3944444444444444,128.26158250798989,0.0096584751034773,0.3577213001288157,71.0,71.0,0.0014653516915414,0.001399952947955,2.867360767673822e-09,-3.368604941167438e-09,1.0,-6.7982821918771095e-06,1.3924970688769152e-08,2.01078411200218e-06,19.25457936327127,2.7573940068781425e-06,8.661678151657765e-08,-0.3519274193932066,0.0002105650467701,9.299024347585136e-06,8.746735884027097e-21,3.109822220396732e-19,23.666666666666668,0.3944444444444445
TiLa-3,Rep1,1420,23.666666666666668,0.3944444444444444,129.11003905154837,0.0568474778349923,2.105462142036714,71.0,71.0,0.0014380582074324,0.0013657861243391,6.0629269119706014e-09,-5.233788410445389e-09,1.0,-8.997393855668703e-07,1.206378751991406e-08,5.961914389599445e-07,17.26046451260411,-2.817911941668436e-07,-2.174412021460809e-07,-26.697294358390096,0.0002219065238404,9.35503476569351e-06,5.910949021427682e-21,2.0900084256356257e-19,23.666666666666668,0.3944444444444445
DiPu-1,Rep1,1440,24.0,0.4,127.515445201865,0.0544022104008776,2.014896681514017,72.0,72.0,0.0013676379461689,0.0013813519855654,3.685331421594107e-09,-5.332605438507188e-10,1.0,6.602897581991393e-07,6.178665020464397e-09,-2.604066635414179e-06,14.936626790538808,-8.219166232009454e-07,-1.518986256243197e-09,-5.843096551382384,0.0001408028172369,1.844329751920096e-05,3.851204740578778e-21,7.3263185697201815e-19,24.0,0.4
DiPu-2,Rep1,1440,24.0,0.4,127.48639249640786,0.0347228613523284,1.286031901938088,72.0,72.0,0.0015992665263885,0.0013990723737496,9.115761573689763e-10,2.075306188336581e-09,1.0,3.398253028313716e-07,5.7202648358928476e-09,-6.15743472259817e-06,14.073477179621392,8.490129502825467e-08,-1.7925793143651507e-06,31.325361699756986,0.0001797603929299,1.258440529845595e-05,2.025229526749028e-21,2.265913024115267e-19,24.0,0.4
DiPu-3,Rep1,1440,24.0,0.4,127.84436875240633,0.029765971762302,1.1024433986038105,72.0,72.0,0.0013721256342546,0.0013365959425081,-2.4890846610396286e-09,-1.119251069093191e-09,1.0,4.870402018808642e-07,5.082925167309492e-09,-2.2812106098248548e-06,20.36176051094064,2.420893623431462e-07,3.538928439172228e-07,-14.353148749944593,0.0003118247387312,2.7132048638279463e-05,5.314180399159632e-22,6.045477296255832e-19,24.0,0.4
TiLa-1,Rep1,1440,24.0,0.4,128.67606968433367,0.072899957507861,2.699998426217064,72.0,72.0,0.0014041974807039,0.0013993097066032,-1.2165714671706909e-08,-2.8758190185055165e-08,1.0,2.98716341756103e-07,5.1580009407865656e-08,7.015456993928562e-06,14.23484366637324,-1.526242025316518e-05,-4.8526589119819245e-06,-49.86089952133396,0.0002565423246946,1.5112215824661242e-05,8.084902334630241e-20,4.906819058274683e-19,24.0,0.4
TiLa-2,Rep1,1440,24.0,0.4,128.30158087290087,0.0125729560021117,0.4656650371152295,72.0,72.0,0.0014651476074764,0.0014007323994613,9.970224527266214e-09,-7.212421347526522e-09,1.0,-9.237627799227372e-06,1.9732389568023632e-08,2.253840847740198e-06,18.136545252553795,2.949585713501438e-06,-1.1252745071333457e-06,-8.765989953698286,0.0002134645761157,9.69367213894561e-06,1.7089829383540868e-20,3.280720514232141e-19,24.0,0.4
TiLa-3,Rep1,1440,24.0,0.4,129.1663810133169,0.0609528349347501,2.257512404990763,72.0,72.0,0.0014371861461237,0.001365568109012,3.796284465841891e-09,8.303875741625559e-10,1.0,-7.352472086372683e-07,1.1761428306016408e-08,1.4150422499248338e-06,16.140389731090185,-7.658721065145354e-07,-5.651997717976126e-07,8.9612986804863,0.0002244197712066,9.59026333181384e-06,5.493231430795163e-21,2.1449407399435773e-19,24.0,0.4
DiPu-1,Rep1,1460,24.33333333333333,0.4055555555555555,127.32970434675464,0.0408682028103166,1.5136371411228708,73.0,73.0,0.0013687473965732,0.0013805198977718,7.142706398893026e-11,1.891085514502212e-09,1.0,8.748208645478742e-07,5.5425755551415635e-09,-2.387710658920061e-06,21.62000794455118,-6.01686654520939e-07,3.160187396739651e-07,27.659476609122443,0.0001409900285129,1.855414903030379e-05,3.090839423390933e-21,7.357226963954089e-19,24.33333333333333,0.4055555555555555
DiPu-2,Rep1,1460,24.33333333333333,0.4055555555555555,127.42715610577542,0.0304066016905517,1.1261704329834004,73.0,73.0,0.0015987883684512,0.0013997558634242,-1.6935950704470667e-09,-1.6345332837073666e-10,1.0,-5.009303427724303e-06,5.816801105994653e-09,-4.387759633859089e-06,16.584765627629704,6.1755110365125415e-06,-5.200364813080921e-07,-4.966126748787822,0.0001788544551922,1.2700741320575842e-05,2.1154311672440788e-21,2.287067335787708e-19,24.33333333333333,0.4055555555555555
DiPu-3,Rep1,1460,24.33333333333333,0.4055555555555555,128.08008373880614,0.0469413444784896,1.7385683140181527,73.0,73.0,0.0013721256342546,0.0013365959425081,-5.201079015211127e-09,-2.304313190486921e-09,1.0,3.5540334873891713e-08,7.139904457967941e-09,-1.8540409884263523e-06,18.96575634669459,6.40465873358087e-07,1.3224479699779155e-06,-44.53971155084498,0.0003097581272943,2.727484672743882e-05,1.0625989350103313e-21,6.056103285605935e-19,24.33333333333333,0.4055555555555555
TiLa-1,Rep1,1460,24.33333333333333,0.4055555555555555,128.53728848377202,0.0627876651922445,2.3254690811942,73.0,73.0,0.0014042380111507,0.0014008561619444,-2.7773164228374842e-08,-3.928899846276325e-08,1.0,3.74765375353826e-07,6.932414378248203e-08,9.632363298115257e-06,12.536037563360155,-1.815580358747172e-05,-5.498951879347733e-06,-55.06824688461493,0.0002535196139961,1.6498698700310882e-05,1.4954637647101994e-19,6.402282822984885e-19,24.33333333333333,0.4055555555555555
TiLa-2,Rep1,1460,24.33333333333333,0.4055555555555555,128.5456786856466,0.0303591433682521,1.1244127173426364,73.0,73.0,0.0014643745105573,0.0014008939371538,7.351756998663064e-09,-5.5940029856019235e-09,1.0,-9.570002880081036e-06,2.005972505433837e-08,3.621399336413058e-06,19.08808226415918,2.639723733759326e-06,-5.762685146455086e-07,-5.205564646367552,0.0002159625806536,1.0094866640032377e-05,1.725531655654851e-20,3.453273679797626e-19,24.33333333333333,0.4055555555555555
TiLa-3,Rep1,1460,24.33333333333333,0.4055555555555555,129.11709868036223,0.0573618776954676,2.12451398872102,73.0,73.0,0.0014380582074324,0.0013657861243391,2.974157400719136e-09,-3.043925435799423e-09,1.0,-1.5781818866301727e-06,1.3283573246496229e-08,2.20363762031837e-06,18.761181632339525,1.6268907681352913e-07,-2.222570049801523e-07,-11.786785637543073,0.0002268878225854,9.855934796743762e-06,6.855473411415385e-21,2.2134954740577323e-19,24.33333333333333,0.4055555555555555
DiPu-1,Rep1,1480,24.666666666666668,0.4111111111111111,127.53431697570872,0.0557773022205889,2.065826008169978,74.0,74.0,0.0013695891918418,0.0013806342412882,-4.7635799381806336e-09,-5.480567582830225e-10,1.0,4.890385934561145e-07,7.154456293023975e-09,-2.044827525724239e-06,11.693620182883771,-8.352067505982033e-07,6.220489917659333e-07,-5.32203597788136,0.0001413240034454,1.869723815616427e-05,5.125678969698997e-21,7.408483753651079e-19,24.666666666666668,0.4111111111111111
DiPu-2,Rep1,1480,24.666666666666668,0.4111111111111111,127.26802963603616,0.0188118513162693,0.6967352339359252,74.0,74.0,0.0015987883684512,0.0013997558634242,8.310446798121833e-10,-3.6850213018462574e-09,1.0,4.59050659333465e-06,6.403637605943775e-09,-2.2116065665581926e-06,20.821827232452804,-5.079115179149571e-06,1.8290191734256764e-06,-47.09498484254257,0.0001782575418452,1.2828814072694715e-05,2.580997962771328e-21,2.3128773154154213e-19,24.666666666666668,0.4111111111111111
DiPu-3,Rep1,1480,24.666666666666668,0.4111111111111111,128.10656738371233,0.0488710752906644,1.8100398255801624,74.0,74.0,0.0013721596789702,0.0013358470072972,-3.882965623485388e-09,-2.161416111141693e-09,1.0,5.120583940078814e-07,6.209558305852977e-09,-2.22204058876068e-06,16.344349940192078,9.672959406633645e-08,8.757435144678479e-07,-44.37696166747921,0.0003078647354132,2.739903789355588e-05,8.136385627314487e-22,6.06423967123325e-19,24.666666666666668,0.4111111111111111
TiLa-1,Rep1,1480,24.666666666666668,0.4111111111111111,128.53298206410028,0.062473877918622,2.313847330319305,74.0,74.0,0.0014035310573284,0.0014003657221144,-1.5680199376479086e-08,-4.151379964953833e-08,1.0,2.74488931560851e-06,7.386372460862296e-08,9.7298698444754e-06,13.097867682171117,-1.7568467350181343e-05,-6.1926343643059775e-06,-46.50660091167088,0.0002502504235703,1.797597319248334e-05,1.7423795286702333e-19,8.144662351655118e-19,24.666666666666668,0.4111111111111111
